YEAR,SEASONCODE,SEASONNAME,HSEASONNAME,SAMPLE,SAMPLENAME,HSAMPLENAME,STATE,STATENAME,SHORTSTATE,HSTATENAME,ROCODE,RONAME,HRONAME,SROCODE,SRONAME,HSRONAME,DISTRICT,DISTRICTNAME,HDISTRICTNAME,SELORDER,EXPT,CROPCODE,CROPNAME,HCROPNAME
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,1,2,100,PADDY,धान 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,2,2,100,PADDY,धान 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,1,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,2,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,3,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,4,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,5,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,6,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,7,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,8,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,9,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,10,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,11,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,12,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,1,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,2,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,3,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,4,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,5,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,6,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,7,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,8,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,9,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,10,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,11,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,12,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,13,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,36,JHANSI,झाँसी,14,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,1,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,2,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,3,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,4,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,5,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,6,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,7,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,8,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,1,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,2,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,3,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,4,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,5,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,6,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,7,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,8,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,9,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,10,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,11,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,12,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,13,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,14,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,1,2,3300,TIL,तिल 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,2,2,3300,TIL,तिल 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,3,2,3300,TIL,तिल 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,37,LALITPUR,ललितपुर,4,2,3300,TIL,तिल 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,38,HAMIRPUR,हमीरपुर,1,2,300,JOWAR,ज्वार 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,38,HAMIRPUR,हमीरपुर,2,2,300,JOWAR,ज्वार 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,38,HAMIRPUR,हमीरपुर,3,2,300,JOWAR,ज्वार 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,38,HAMIRPUR,हमीरपुर,4,2,300,JOWAR,ज्वार 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,38,HAMIRPUR,हमीरपुर,1,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,38,HAMIRPUR,हमीरपुर,2,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,38,HAMIRPUR,हमीरपुर,3,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,38,HAMIRPUR,हमीरपुर,4,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,38,HAMIRPUR,हमीरपुर,1,2,1100,TUR,तुर 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,38,HAMIRPUR,हमीरपुर,2,2,1100,TUR,तुर 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,38,HAMIRPUR,हमीरपुर,3,2,1100,TUR,तुर 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,39,MAHOBA,महोबा,1,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,39,MAHOBA,महोबा,2,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,39,MAHOBA,महोबा,3,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,39,MAHOBA,महोबा,4,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,39,MAHOBA,महोबा,5,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,39,MAHOBA,महोबा,6,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,39,MAHOBA,महोबा,7,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,39,MAHOBA,महोबा,8,2,4000,URD,उरद 
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,39,MAHOBA,महोबा,1,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,39,MAHOBA,महोबा,2,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,39,MAHOBA,महोबा,3,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,39,MAHOBA,महोबा,4,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,39,MAHOBA,महोबा,5,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,943,JHANSI,झाँसी,39,MAHOBA,महोबा,6,2,3300,TIL,तिल
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,941,FATEHPUR,फतेहपुर,40,BANDA,बांदा,1,2,100,PADDY,धान
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,941,FATEHPUR,फतेहपुर,40,BANDA,बांदा,2,2,100,PADDY,धान
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,941,FATEHPUR,फतेहपुर,40,BANDA,बांदा,3,2,100,PADDY,धान
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,941,FATEHPUR,फतेहपुर,40,BANDA,बांदा,4,2,100,PADDY,धान
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,941,FATEHPUR,फतेहपुर,40,BANDA,बांदा,5,2,100,PADDY,धान
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,941,FATEHPUR,फतेहपुर,40,BANDA,बांदा,1,2,300,JOWAR,ज्वार
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,941,FATEHPUR,फतेहपुर,40,BANDA,बांदा,2,2,300,JOWAR,ज्वार
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,9,UTTAR PRADESH,UP,उत्तर प्रदेश,94,LUCKNOW,लखनऊ,941,FATEHPUR,फतेहपुर,40,BANDA,बांदा,3,2,300,JOWAR,ज्वार
